source	brand	description	original_price	final_price
babyartikel	ABC Design	ABC Design Beratungsbox - Kombi-Kinderwagen mit persönlicher Einzelberatung und 30 Euro Gutscheincode	29.9	29.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Saturn R Duoset (Sportwagen und Babywanne) - inkl. XXL Zubehörpaket - Caviar Stone	544.76	329.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air Diamond Edition - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Asphalt"	879.86	839.9
babyartikel	Junama	"Junama Kombi-Kinderwagen Diamond Individual inkl. Babywanne, Sportsitz, Wickeltasche & Regenschutz - Schwarz Rosegold"	699.99	569.99
babyartikel	Junama	"Junama Kombi-Kinderwagen Diamond Mirror inkl. Sportwagen, Babywanne, Wickeltasche, Beindecke + Zubehörpaket - Schwarz Rose"	788.99	619.99
babyartikel	Tako	"Tako Kombi-Kinderwagen Laret Imperial Sportwagen, Babywanne, Wickeltasche, Beindecke, + Zubehörpaket - Beige Schwarz"	708.99	579.99
babyartikel	Tako	"Tako Kombi-Kinderwagen Starline inkl. Sportwagen, Babywanne, Wickeltasche, Beindecke & Regenschutz - Grau Schwarz"	599	509.96
babyartikel	Tako	"Tako Kombi-Kinderwagen Starline Sportwagen, Babywanne, Wickeltasche, Beindecke, + Zubehörpaket - Grau Schwarz"	608.99	509.96
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Rapid 4S Plus (bis 25 kg) inkl. Isofix Basis, Regenschutz und Insektenschutz - Lunar Stone"	509.94	399.99
babyartikel	ABC Design	"ABC Design 3in1 Kinderwagen-Set Catania 4 - Circle Edition - inkl. Babywanne, Autositz und XXL Zubehörpaket - Woven Graphite"	599.9	499.99
babyartikel	ABC Design	"ABC Design 3in1 Kinderwagenset Condor 4 Air - Diamond Special Edition - inkl. Babywanne, Babyschale & Zubehörpaket - Asphalt"	854.66	699.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - inkl. Babyschale Tulip & XXL Zubehörpaket - Fashion Edition - Nature	1144.69	1106.7
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 mit Lufträdern - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Shadow"	739.8	599.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Turbo 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Shadow	739.6	529.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & Winter-Fußsack - Fashion Edition - Fox"	819.8	649.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Dolphin	1094.69	1054.7
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Dolphin"	879.86	839.9
babyartikel	Hauck	Hauck Kinderwagen-Set Soul Plus Trio Set - Berry	529.99	279.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Piano"	829.96	649.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - inkl. Babyschale Tulip & XXL Zubehörpaket - Fashion Edition - Smaragd	1104.69	969.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 mit Lufträdern - inkl. Babyschale Tulip & XXL Zubehörpaket - Shadow	889.6	769.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fashion Edition - Nature"	929.86	889.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Condor 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Street	834.69	599.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Navy	1104.69	1034.7
babyartikel	Hauck	Hauck Kinderwagen-Set Viper SLX Trio Set - Smoke Grey	269.99	149.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne, Sportsitz, Wickeltasche und Winter-Fußsack - Fashion Edition - Fox"	899.7	699.9
babyartikel	Hauck	Hauck 4in1 Kinderwagen-Set Soul Plus Trio Set inkl. Isofix Basis und XXL Zubehörpaket - Berry	669.94	349.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Piano	1044.79	849.9
babyartikel	Junama	"Junama Kombi-Kinderwagen Diamond Mirror inkl. Sportwagen, Babywanne, Wickeltasche, Beindecke & Regenschutz - Schwarz Rose"	779	599.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Navy	1054.69	979.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Turbo 4 - inkl. Babyschale Hazel & XXL Zubehörpaket - Street	689.6	529.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Navy"	879.86	839.9
babyartikel	Tako	"Tako Kombi-Kinderwagen Laret Imperial inkl. Sportwagen, Babywanne, Wickeltasche, Beindecke & Regenschutz - Beige Schwarz"	699	579.99
babyartikel	Hauck	"Hauck Kinderwagen-Set Rapid 4 Plus Trio Set mit Babywanne, Autositz und Sportwagen (bis 25 kg) - Denim Grey"	299.99	199.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Fashion Edition - Midnight	1034.79	849.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Condor 4 Air - Diamond Special Edition - inkl. Babywanne & Sportsitz - Asphalt	669.9	649.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Navy	1044.79	849.9
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Eagle 4S Duoset inkl. Autositz, Isofix-Base, Sportwagen, Babywanne & XXL Zubehörpaket - Pink Grey"	739.96	499.99
babyartikel	ABC Design	"ABC Design 3in1 Kinderwagenset Viper 4 - Diamond Special Edition - inkl. Babywanne, Babyschale & Zubehörpaket - Asphalt"	884.66	729.99
babyartikel	Hauck	"Hauck Kinderwagen-Set Rapid 4 Plus Trio Set mit Babywanne, Autositz und Sportwagen (bis 25 kg) - Grey Mint"	299.99	219.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - Diamond Edition - inkl. Babyschale Tulip & XXL Zubehörpaket - Rose Gold	1104.69	1066.7
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Black (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Rose	638.97	449.99
babyartikel	Hauck	Hauck Kombi-kinderwagen Mars Duoset inkl. Sportwagen & Babywanne für Neugeborene - Caviar Stone	594.76	349.99
babyartikel	Hauck	Hauck Kombi-kinderwagen Mars Duoset inkl. Sportwagen & Babywanne für Neugeborene - Wild Blooms Black	594.76	349.99
babyartikel	Hauck	Hauck Kombi-kinderwagen Mars Duoset inkl. Sportwagen & Babywanne für Neugeborene - Denim Silver	594.76	349.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Fashion Edition - Midnight	1044.69	969.9
babyartikel	Junama	"Junama Kombi-Kinderwagen Diamond inkl. Babywanne, Sportsitz, Wickeltasche & Regenschutz -  Grau"	699.99	519.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Apollo inkl. Autositz, Isofix-Base, Babywanne, Sportsitz und XXL Zubehörpaket - Lunar"	879.95	599.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Apollo inkl. Autositz, Isofix-Base, Babywanne, Sportsitz und XXL Zubehörpaket - Denim"	879.95	599.99
babyartikel	Hauck	Hauck Kinderwagen-Set Rapid 4S Trio Set inkl. Isofix Basis - Caviar Emerald	469.99	349.99
babyartikel	Hauck	Hauck 3in1 Kinderwagen-Set Rapid 4R Plus Trioset (bis 25 kg) inkl. Babyschale Comfort Fix - Grey	369.9	249.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air Diamond Edition - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Rose Gold"	879.86	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Turbo 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Street"	539.86	499.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Asphalt"	879.9	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Condor 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Street"	639.86	569.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Rose Gold"	879.9	839.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Saturn R Duoset (Sportwagen und Babywanne) - inkl. XXL Zubehörpaket - Wild Blooms Black	544.76	329.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Eagle 4S Duoset inkl. Autositz, Isofix-Base, Sportwagen, Babywanne & XXL Zubehörpaket - Black Grey"	819.06	499.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Eagle 4S Duoset inkl. Autositz, Isofix-Base, Sportwagen, Babywanne & XXL Zubehörpaket - Denim Grey"	819.06	499.99
babyartikel	Hauck	Hauck Kombi-kinderwagen Mars Duoset inkl. Sportwagen & Babywanne für Neugeborene - Lunar Stone	594.76	349.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Black inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Grey"	958.97	649.99
babyartikel	Hauck	Hauck 3in1 Kinderwagen-Set Rapid 4R Plus Trioset (bis 25 kg) inkl. Babyschale Comfort Fix - Rose	369.9	249.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 mit Lufträdern - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Street"	719.86	679.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 mit Lufträdern - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Graphite Grey"	719.86	679.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Graphite Grey"	769.86	729.9
babyartikel	Hauck	Hauck 3in1 Kinderwagen-Set Rapid 4R Plus Trioset (bis 25 kg) inkl. Babyschale Comfort Fix - Black	369.9	249.99
babyartikel	Junama	"Junama Kombi-Kinderwagen Diamond Mirror inkl. Babywanne, Sportsitz, Wickeltasche & Regenschutz - Satin Hellgrau"	749.99	589.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Street"	769.86	729.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Navy"	879.9	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 Diamond Edition- inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Asphalt"	829.86	789.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Black (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Beige	638.97	449.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Silver (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Grey	638.97	449.99
babyartikel	Hauck	"Hauck Kinderwagen-Set Rapid 4S Plus Trioset mit Babywanne, Autositz und Sportwagen (bis 25 kg) - Lunar Stone"	369.99	359.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Black (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Grey	638.97	449.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Black (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Black	638.97	449.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Vision X Duoset Silver (Sportwagen und Babywanne) inkl. XXL Zubehörpaket - Melange Black	638.97	449.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Apollo inkl. Autositz, Isofix-Base, Babywanne, Sportsitz und XXL Zubehörpaket - Caviar"	879.95	599.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Condor 4 - inkl. Babywanne & Sportsitz - Street	599.9	499.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - Diamond Edition - inkl. Babyschale Tulip & XXL Zubehörpaket - Asphalt	1104.69	1066.7
babyartikel	Hauck	"Hauck Kinderwagen-Set Pacific 4 Trioset inkl. Babywanne, Autositz und Sportwagen - Melange Charcoal"	249.99	149.9
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Black inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Beige"	958.97	649.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Black inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Rose"	958.97	649.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Black inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Black"	958.97	649.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Silver inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Black"	958.97	649.99
babyartikel	Hauck	"Hauck 4in1 Kinderwagen-Set Vision X Duoset Silver inkl. i-Size Babyschale, Isofix Basis und XXL Zubehörpaket - Melange Grey"	958.97	649.99
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Dolphin"	879.9	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fashion Edition - Midnight"	879.9	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 Air - Fashion Edition - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Smaragd"	879.86	799.9
babyartikel	Hauck	Hauck Kinderwagen-Set Shopper SLX Trioset - Pooh Cuddles	239.99	169.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fashion Edition - Midnight"	829.86	749.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Navy"	829.86	749.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Diamond Edition - Navy"	829.86	789.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Apollo - inkl. Sportwagen und Babywanne für Neugeborene - Lunar	479.99	449.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Apollo - inkl. Sportwagen und Babywanne für Neugeborene - Denim	479.99	449.99
babyartikel	Hauck	Hauck Kinderwagen-Set Rapid 4S Plus Trioset Deluxe - Caviar Neon Yellow	369.99	199.99
babyartikel	Hauck	Hauck Kinderwagen-Set Rapid 4S Plus Trioset Deluxe - Caviar Emerald	369.99	199.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Diamond Edition - Asphalt	839.9	839.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fashion Edition - Midnight"	829.86	789.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Apollo - inkl. Sportwagen und Babywanne für Neugeborene - Caviar	479.99	449.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Turbo 4 - inkl. Babywanne & Sportsitz - Shadow	499.9	449.9
babyartikel	Hauck	Hauck Kombi-Kinderwagen Saturn R Duoset (Sportwagen und Babywanne) - inkl. XXL Zubehörpaket - Lunar Stone	544.76	329.99
babyartikel	Hauck	Hauck Kombi-Kinderwagen Saturn R Duoset (Sportwagen und Babywanne) - inkl. XXL Zubehörpaket - Denim Silver	544.76	329.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Fashion Edition - Nature	889.9	889.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Piano	729.9	669.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fashion Edition - Smaragd"	879.9	749.9
babyartikel	Hauck	"Hauck Kinderwagen-Set Rapid 4S Plus Trioset mit Babywanne, Autositz und Sportwagen (bis 25 kg) - Caviar Silver"	369.99	369.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Shadow	649.9	599.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Turbo 4 - inkl. Babywanne & Sportsitz - Street	499.9	449.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Diamond Edition - Dolphin	839.9	839.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - Diamond Special Edition - inkl. Babywanne und Sportsitz - Asphalt	699.9	649.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Street	729.9	729.9
babyartikel	ABC Design	"ABC Design 3in1 Kinderwagen-Set Catania 4 - Circle Edition - inkl. Babyschale, Babywanne, Sportwagen und Zubehör - Woven Graphite"	599.99	489.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Diamond Edition - Navy	839.9	839.9
babyartikel	joie	"joie Kombi-Kinderwagen Chrome DLX Set inkl. Babywanne, Fußdecke, Adapter & Regenschutz - Pavement"	389.95	369.95
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Diamond Edition - Rose Gold	839.9	839.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Fashion Edition - Fox	749.99	749.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Fashion Edition - Midnight	789.9	749.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Street	679.9	679.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Graphite Grey	729.9	729.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Diamond Edition - Asphalt	839.9	839.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 mit Lufträdern - inkl. Babyschale Tulip & XXL Zubehörpaket - Graphite Grey	944.69	879.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Fashion Edition - Fox	749.9	699.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 Air - inkl. Babywanne & Sportsitz - Fashion Edition - Smaragd	839.9	799.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 Air - Fashion Edition Starter Set 9-teilig - Cornet - inkl. Autositz Tulip & Zubehörpaket	1359.9	1359.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Salsa 4 - inkl. Babywanne & Sportsitz - Diamond Edition - Navy	789.9	749.9
babyartikel	joie	"joie Kombi-Kinderwagen Chrome DLX Set inkl. Babywanne, Fußdecke, Adapter & Regenschutz - Foggy Gray"	389.95	369.95
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Fashion Edition - Midnight	839.9	839.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Graphite Grey	679.9	679.9
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne+Sitz) + XXL-Zamboo Zubehörpaket - Anthrazit	969.96	899
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 mit Lufträdern - inkl. Babyschale Tulip & XXL Zubehörpaket - Street	944.69	879.9
babyartikel	Recaro	Recaro Kinderwagen-Gestell Celona - Black	499	499
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Diamond Edition - Rose Gold	839.9	839.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Diamond Edition - Dolphin	839.9	839.9
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Select - Night Black	249	249
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Samba - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Rose Gold	1106.69	999.9
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Prime - Silent Grey	269	269
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Select - Night Black	249	249
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Street	994.69	879.9
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Prime - Mat Black	269	269
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Prime - Silent Grey	269	269
babyartikel	Recaro	"Recaro Kombi-Kinderwagen Celona inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Prime - Silent Grey"	1071.96	899.99
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Prime - Pale Rose	269	269
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Select - Garnet Red	249	249
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Prime - Mat Black	269	269
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Prime - Sky Blue	269	269
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Prime - Pale Rose	269	269
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Prime - Sky Blue	269	269
babyartikel	Recaro	Recaro Babywanne für Sadena und Celona - Select - Pacific Blue	249	249
babyartikel	Recaro	Recaro Sitzeinheit für Sadena und Celona - Select - Pacific Blue	249	249
babyartikel	Fillikid	Fillikid 3 in 1 Kombi-Kinderwagen-Set Fill Panther mit Kombi-Einheit ( Babywanne + Sportsitz) & Autositz - Hellgrau Melange	339.9	299.99
babyartikel	Recaro	Recaro Kinderwagen-Gestell Sadena - Silver	379	379
babyartikel	Recaro	Recaro Kinderwagen-Gestell Sadena - Black	379	379
babyartikel	Recaro	"Recaro Kombi-Kinderwagen Celona inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Prime - Mat Black"	1071.96	899.99
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne + Sitz) und XXL-Zamboo Zubehörpaket - Glow	1109.96	1079
babyartikel	Recaro	"Recaro Kombi-Kinderwagen Celona inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Select - Night Black"	1031.96	849.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Salsa 4 - inkl. Babyschale Tulip & XXL Zubehörpaket - Graphite Grey	994.69	879.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Diamond Edition - Asphalt	789.9	789.9
babyartikel	Hauck	"Hauck Kombi-kinderwagen Eagle 4S Duoset inkl. Sportwagen, Babywanne, Beindecke und XXL Zubehörpaket - Denim Grey"	489.98	299.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Samba - inkl. Babyschale Tulip & XXL Zubehörpaket - Fashion Edition - Midnight	1096.69	999.9
babyartikel	Hauck	"Hauck Kombi-kinderwagen Eagle 4S Duoset inkl. Sportwagen, Babywanne, Beindecke und XXL Zubehörpaket - Pink Grey"	489.98	299.99
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Samba - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Asphalt	1106.69	999.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Fashion Edition - Smaragd	749.9	699.9
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Samba - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Dolphin	1096.69	999.9
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne + Sitz) + XXL-Zamboo Zubehörpaket - Schwarz	899.96	869
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Viper 4 - Diamond Edition - inkl. Babyschale Tulip & XXL Zubehörpaket - Asphalt	1054.69	979.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Diamond Edition - Navy	839.9	839.9
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne + Sitz) + XXL-Zamboo Zubehörpaket - Grau	899.96	869
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne+Sitz) + XXL-Zamboo Zubehörpaket - Prem. Grau	969.96	939
babyartikel	ABC Design	ABC Design 3in1 Kinderwagen-Set Samba - inkl. Babyschale Tulip & XXL Zubehörpaket - Diamond Edition - Navy	1106.69	999.9
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Viper 4 - inkl. Babywanne und Sportsitz - Diamond Edition - Navy	789.9	789.9
babyartikel	ABC Design	"ABC Design Kombi-Kinderwagen Salsa 4 - Fashion Edition - inkl. Babywanne, Sportsitz & XXL Zubehörpaket - Fox"	789.95	749.99
babyartikel	Hauck	"Hauck Kombi-kinderwagen Eagle 4S Duoset inkl. Sportwagen, Babywanne, Beindecke und Insektenschutz - Denim Grey"	449.99	399.99
babyartikel	Hauck	"Hauck Kombi-kinderwagen Eagle 4S Duoset inkl. Sportwagen, Babywanne, Beindecke und Insektenschutz - Pink Grey"	449.99	399.99
babyartikel	TFK	TFK Kombi-Kinderwagen Mono mit Luftkammerreifen - inkl. Kombi-Einheit (Babywanne+Sitz) + XXL-Zamboo Zubehör - Antiseptisch	1129.96	1099
babyartikel	Hauck	"Hauck Kombi-Kinderwagen Apollo inkl. Babywanne, Sportsitz und XXL Zubehörpaket - Denim"	549.97	369.99
babyartikel	Hauck	"Hauck Kombi-Kinderwagen Apollo inkl. Babywanne, Sportsitz und XXL Zubehörpaket - Lunar"	549.97	369.99
babyartikel	ABC Design	ABC Design Kombi-Kinderwagen Samba - inkl. Babywanne und Sportsitz - Fashion Edition - Smaragd	839.9	749.9
