source,brand,description,original_price,final_price
babymarkt,Luma,Babycare Bade- und Pflegeset Sage Green,119.99,119.99
babymarkt,PHILIPS AVENT,Starterset für Neugeborenen SCD301/01 Naturnah 2.0,39.99,39.99
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche Storm inkl. Newborn Set™ Grey,308.0,308.0
babymarkt,Zapf,Creation Baby Annabell® Annabell 43 cm,69.99,69.99
babymarkt,Staccato,Schneeanzug tinte Alloverprint,59.99,59.99
babymarkt,Geuther,Spielbrett Swing natur,30.0,30.0
babymarkt,tiSsi,Babyaufsatz für Hochstuhl tiSsi weiß - Anthrazit,149.95,149.95
babymarkt,CHILDHOME,Sitzkissen Teddy beige,44.0,44.0
babymarkt,CHILDHOME,Sitzkissen Universal Engel Old Pink,50.0,50.0
babymarkt,Nomi,by evomove Bügel Mini dark blue,44.95,44.95
babymarkt,Nomi,by evomove Bügel Mini white,44.95,44.95
babymarkt,Nomi,by evomove Bügel Mini coffee,44.95,44.95
babymarkt,Nomi,by evomove Kissen für Hochstuhl premium chambray/gestreift,59.95,59.95
babymarkt,CHILDHOME,Newborn Sitzkissen Evolu Hearts,59.0,59.0
babymarkt,roba,Sitzverkleinerer Hase,19.9,19.9
babymarkt,Geuther,Spielbrett Syt natur,36.99,36.99
babymarkt,Geuther,Spielbrett Swing Funny,32.0,32.0
babymarkt,CHILDHOME,Lange Beine Evolu natur / grau,61.0,61.0
babymarkt,Treppy,Ess- und Spielbrett pastell blau,59.9,59.9
babymarkt,Nomi,by evomove Baby Matratze pale pink/sand,54.95,54.95
babymarkt,Babygo,Hochstuhltisch für Family und Family XL black,24.9,24.9
babymarkt,Nomi,by evomove Hochstuhlelemente ocean,149.95,149.95
babymarkt,Nomi,by evomove Bügel Mini ocean,44.95,44.95
babymarkt,CHILDHOME,Newborn Sitz Evolu natur / grau,135.0,135.0
babymarkt,CHILDHOME,Sitzkissen Universal Kaninchen White,50.0,50.0
babymarkt,tiSsi,Tisch grau,34.95,34.95
babymarkt,Badabulle,Sitzerhöhung Trendy Meal,44.9,44.9
babymarkt,Nomi,by evomove Wippe Baby Base black,90.0,90.0
babymarkt,CHILDHOME,Sitzkissen Hearts,39.0,39.0
babymarkt,CHILDHOME,Sitzkissen Jersey grau,39.0,39.0
babymarkt,CHILDHOME,Sitzkissen Universal Engel Marine,50.0,50.0
babymarkt,CHILDHOME,Sitzkissen Evolu Leopard,44.0,44.0
babymarkt,CHILDHOME,Sitzkissen Evolu hellgrau,33.0,33.0
babymarkt,tiSsi,Sitzpolster blau,34.95,34.95
babymarkt,CHILDHOME,Unterlage Silikon Evolu transparent,17.0,17.0
babymarkt,Britax Römer,"Kinderwagen Smile III Frost Grey, brown",599.0,599.0
babymarkt,cybex GOLD,Kindersitz Pallas G i-Size Navy Blue,299.95,299.95
babymarkt,Luma,Babycare Bade- und Pflegeset Sage Green,119.99,119.99
babymarkt,PHILIPS AVENT,Starterset für Neugeborenen SCD301/01 Naturnah 2.0,39.99,39.99
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche Storm inkl. Newborn Set™ Grey,308.0,308.0
babymarkt,Zapf,Creation Baby Annabell® Annabell 43 cm,69.99,69.99
babymarkt,Staccato,Schneeanzug tinte Alloverprint,59.99,59.99
babymarkt,Nomi,by evomove Hochstuhlelemente burnt orange,149.95,149.95
babymarkt,tiSsi,Lernturm Felix mint,139.95,139.95
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche storm grey inkl. Classic Baby Sitzkissen Star Silver + gratis Baby Set storm grey,303.0,303.0
babymarkt,Kinderkraft,Hochstuhl Yummy Multi,109.0,109.0
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Oak natur,249.0,249.0
babymarkt,roba,Treppenhochstuhl Sit up III bicolor,74.9,74.9
babymarkt,roba,Treppenhochstuhl Sit Up III schwarz,84.9,84.9
babymarkt,STOKKE,Steps™ Hochstuhl Buche schwarz inkl. Baby Set schwarz + gratis Tray schwarz,347.0,347.0
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche whitewash inkl. Classic Baby Sitzkissen Star Silver + gratis Baby Set weiß,303.0,303.0
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche walnussbraun inkl. Classic Baby Sitzkissen Star Silver + gratis Baby Set walnussbraun,303.0,303.0
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Oak natur inkl. Newborn Set™ Grey,348.0,348.0
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche Serene Pink inkl. Classic Baby Sitzkissen Star Silveri + gratis Baby Set Serene Pink,303.0,303.0
babymarkt,Kinderkraft,Hochstuhl Yummy Pink,109.0,109.0
babymarkt,chicco,Hochstuhl Polly Magic Relax Antiguan Sky,169.0,169.0
babymarkt,Peg Perego,Hochstuhl Siesta Follow Me Ice Lederimitat,229.0,229.0
babymarkt,Joie,Hochstuhl Mimzy Snacker Farm Friends,79.95,79.95
babymarkt,STOKKE,CLIKK™ Hochstuhl White + gratis Chair Travel Bag,198.0,198.0
babymarkt,roba,Treppenhochstuhl Sit Up Click & Fun weiß,109.9,109.9
babymarkt,Safety 1st,Hochstuhl Keeny Happy Day,54.9,54.9
babymarkt,Babygo,Hochstuhl Carou White,149.9,149.9
babymarkt,Kinderkraft,Hochstuhl Tixi Pink,109.9,109.9
babymarkt,chicco,Hochstuhl Polly Magic Relax Graphite,169.0,169.0
babymarkt,roba,Treppenhochstuhl Sit Up Click natur,84.9,84.9
babymarkt,Fillikid,Tischsitz Mint Melange,39.9,39.9
babymarkt,Nomi,"by evomove Hochstuhlset Eiche mit Buchekern, natur geölt/pink",284.9,284.9
babymarkt,Nomi,"by evomove Hochstuhlset Eiche mit Buchekern, schwarz lackiert/pink",284.9,284.9
babymarkt,Kinderkraft,Hochstuhl Enock Wooden White,89.9,89.9
babymarkt,Geuther,Hochstuhl Syt weiß,159.99,159.99
babymarkt,roba,Boostersitz Rock Star Baby,39.9,39.9
babymarkt,Kinderkraft,Hochstuhl Tixi Turquoise,109.9,109.9
babymarkt,Britax Römer,"Kinderwagen Smile III Frost Grey, brown",599.0,599.0
babymarkt,cybex GOLD,Kindersitz Pallas G i-Size Navy Blue,299.95,299.95
babymarkt,Luma,Babycare Bade- und Pflegeset Sage Green,119.99,119.99
babymarkt,PHILIPS AVENT,Starterset für Neugeborenen SCD301/01 Naturnah 2.0,39.99,39.99
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche Storm inkl. Newborn Set™ Grey,308.0,308.0
babymarkt,Zapf,Creation Baby Annabell® Annabell 43 cm,69.99,69.99
babymarkt,Staccato,Schneeanzug tinte Alloverprint,59.99,59.99
babymarkt,Bumbo,Sitzerhöhung Coral Floor Seat,69.99,69.99
babymarkt,roba,Treppenhochstuhl Sit Up Maxi weiß,124.9,124.9
babymarkt,chicco,Hochstuhl Polly Magic Relax India Ink,169.0,169.0
babymarkt,Nomi,by evomove Hochstuhlset Eiche natur/geölt pink,344.9,344.9
babymarkt,Babygo,Hochstuhl Divan Pink,129.9,129.9
babymarkt,Kinderkraft,Hochstuhl Sienna Grey,79.0,79.0
babymarkt,Safety 1st,Hochstuhl Timba Deep Black,89.9,89.9
babymarkt,Bumbo,Sitzerhöhung Hemlock  grün ab dem 18. Monat,52.89,52.89
babymarkt,roba,Treppenhochstuhl Sit Up Maxi natur,104.9,104.9
babymarkt,chicco,Hochstuhl Polly Magic Relax Paradise Pink,169.0,169.0
babymarkt,chicco,Stubenwagen Baby Hug 4 in 1 Aquarelle,249.0,249.0
babymarkt,Kinderkraft,Hochstuhl Enock Wooden White,69.95,69.95
babymarkt,Maxi Cosi,Hochstuhl Minla Essential Blue,199.0,199.0
babymarkt,Safety 1st,Hochstuhl Timba Basic Natural Wood,79.9,79.9
babymarkt,Kinderkraft,Hochstuhl Enock Grey,89.9,89.9
babymarkt,Kinderkraft,Hochstuhl Enock Wooden Grey,69.9,69.9
babymarkt,Babygo,Hochstuhl Family XL,89.9,89.9
babymarkt,roba,Treppenhochstuhl Sit Up Click weiß,94.9,94.9
babymarkt,roba,Treppenhochstuhl Sit Up Click & Fun natur,99.9,99.9
babymarkt,Safety 1st,Hochstuhl Timba mit Sitzkissen White Geometric,99.9,99.9
babymarkt,STOKKE,CLIKK™ Hochstuhl White,169.0,169.0
babymarkt,Nomi,"by evomove Hochstuhlset Walnuss mit Walnusskern, natur geölt/pink",344.9,344.9
babymarkt,Fillikid,Tischsitz Pink Melange,39.9,39.9
babymarkt,Safety 1st,Sitzerhöhung Easy Care Booster Grey Patches,26.9,26.9
babymarkt,roba,Klapphochstuhl natur,94.9,94.9
babymarkt,Babygo,Hochstuhl Family XL schwarz,89.9,89.9
babymarkt,Kinderkraft,Hochstuhl Tixi Grey,109.9,109.9
babymarkt,Babygo,Hochstuhl Family XL dunkelgrau,89.9,89.9
babymarkt,Safety 1st,Hochstuhl Timba mit Sitzkissen Black Geometric,99.9,99.9
babymarkt,roba,Treppenhochstuhl Sit Up III natur,79.9,79.9
babymarkt,Britax Römer,"Kinderwagen Smile III Frost Grey, brown",599.0,599.0
babymarkt,cybex GOLD,Kindersitz Pallas G i-Size Navy Blue,299.95,299.95
babymarkt,Luma,Babycare Bade- und Pflegeset Sage Green,119.99,119.99
babymarkt,PHILIPS AVENT,Starterset für Neugeborenen SCD301/01 Naturnah 2.0,39.99,39.99
babymarkt,STOKKE,Tripp Trapp® Hochstuhl Buche Storm inkl. Newborn Set™ Grey,308.0,308.0
babymarkt,Zapf,Creation Baby Annabell® Annabell 43 cm,69.99,69.99
babymarkt,Staccato,Schneeanzug tinte Alloverprint,59.99,59.99
babymarkt,roba,Treppenhochstuhl Sit Up III natur,79.9,79.9
babymarkt,STOKKE,Steps™ Hochstuhl weiß Buche Hazy Grey inkl. Baby Set weiß + gratis Tray weiß,347.0,347.0
babymarkt,STOKKE,Tripp Trapp® Classic Baby Sitzkissen Star Silver,45.0,45.0
babymarkt,STOKKE,Tripp Trapp® Baby Set Sitzkissen Sweet Hearts,44.0,44.0
babymarkt,Treppy,Newborn Seaty weiß,149.0,149.0
babymarkt,ORIBEL,Sitzauflage multicolor,34.99,34.99
babymarkt,STOKKE,Clikk™ Sitzkissen Grey Sprinkles,29.0,29.0
babymarkt,tiSsi,Tisch weiß,34.95,34.95
babymarkt,STOKKE,Steps™ Baby Set schwarz,89.0,89.0
babymarkt,Treppy,Ess- und Spielbrett grau,59.9,59.9
babymarkt,tiSsi,Sitzpolster blau Kronen,34.95,34.95
babymarkt,STOKKE,Steps™ Baby Set Sitzkissen Geometric Grey,45.0,45.0
babymarkt,Treppy,Sitzkissen Deep Blue,34.9,34.9
babymarkt,Treppy,Ess- und Spielbrett nussbaum,59.9,59.9
babymarkt,roba,Sitzverkleinerer 2-teilig Style hellblau,19.9,19.9
babymarkt,POLINI,Kids Sitzkissen für Ikea Hochstuhl Antilop Zickzack weiß grau,14.9,14.9
babymarkt,Schardt,Sitzverkleinerer Xtra Sternchen grau,19.9,19.9
babymarkt,tiSsi,Tisch natur,29.95,29.95
babymarkt,STOKKE,Steps™ Baby Set weiß,89.0,89.0
babymarkt,STOKKE,Tripp Trapp® Storage weiß,29.0,29.0
babymarkt,roba,Sitzverkleinerer 2-teilig Wiesenglück,19.9,19.9
babymarkt,POLINI,Kids Sitzkissen für Ikea Hochstuhl Antilop Sterne macchiato,14.9,14.9
babymarkt,Treppy,Ledergurt für Hochstuhl,12.9,12.9
babymarkt,Treppy,Babyschalen Adapter für Treppy Hochstuhl,45.9,45.9
babymarkt,tiSsi,Babyaufsatz für Hochstuhl tiSsi natur - Anthrazit,139.95,139.95
babymarkt,Treppy,Ess- und Spielbrett natur,59.9,59.9
babymarkt,roba,Sitzverkleinerer 2-teilig Style rosa,19.9,19.9
